year_month,station_id,station_name,station_name_en,station_attribute,metric,value,source_file
2017-02-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,44.9,dy_Report_2017.xml
2017-03-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,35.4,dy_Report_2017.xml
2017-04-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,358.0,dy_Report_2017.xml
2017-05-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,339.5,dy_Report_2017.xml
2017-06-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,800.0,dy_Report_2017.xml
2017-07-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,429.5,dy_Report_2017.xml
2017-08-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,115.0,dy_Report_2017.xml
2017-09-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,81.5,dy_Report_2017.xml
2017-10-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,256.0,dy_Report_2017.xml
2017-11-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,133.5,dy_Report_2017.xml
2017-12-01,467550,玉山,YUSHAN,署屬有人氣象站,Precipitation,26.0,dy_Report_2017.xml
2017-01-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,23.4,dy_Report_2017.xml
2017-02-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,91.7,dy_Report_2017.xml
2017-03-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,154.6,dy_Report_2017.xml
2017-04-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,124.0,dy_Report_2017.xml
2017-05-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,99.5,dy_Report_2017.xml
2017-06-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,581.5,dy_Report_2017.xml
2017-07-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,89.7,dy_Report_2017.xml
2017-08-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,54.2,dy_Report_2017.xml
2017-09-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,64.8,dy_Report_2017.xml
2017-10-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,51.8,dy_Report_2017.xml
2017-11-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,35.0,dy_Report_2017.xml
2017-12-01,467571,新竹,HSINCHU,署屬有人氣象站,Precipitation,23.8,dy_Report_2017.xml
2017-01-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,12.5,dy_Report_2017.xml
2017-02-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,6.2,dy_Report_2017.xml
2017-03-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,2.4,dy_Report_2017.xml
2017-04-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,28.0,dy_Report_2017.xml
2017-05-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,48.7,dy_Report_2017.xml
2017-06-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,105.0,dy_Report_2017.xml
2017-07-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,645.1,dy_Report_2017.xml
2017-08-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,298.0,dy_Report_2017.xml
2017-09-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,243.6,dy_Report_2017.xml
2017-10-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,304.0,dy_Report_2017.xml
2017-11-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,23.0,dy_Report_2017.xml
2017-12-01,467590,恆春,HENGCHUN,署屬有人氣象站,Precipitation,3.5,dy_Report_2017.xml
2017-01-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,46.9,dy_Report_2017.xml
2017-02-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,104.4,dy_Report_2017.xml
2017-03-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,75.9,dy_Report_2017.xml
2017-04-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,104.4,dy_Report_2017.xml
2017-05-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,103.1,dy_Report_2017.xml
2017-06-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,118.3,dy_Report_2017.xml
2017-07-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,205.1,dy_Report_2017.xml
2017-08-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,233.6,dy_Report_2017.xml
2017-09-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,153.5,dy_Report_2017.xml
2017-10-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,758.0,dy_Report_2017.xml
2017-11-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,70.2,dy_Report_2017.xml
2017-12-01,467610,成功,CHENGGONG,署屬有人氣象站,Precipitation,75.5,dy_Report_2017.xml
2017-01-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,161.4,dy_Report_2017.xml
2017-02-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,129.3,dy_Report_2017.xml
2017-03-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,150.0,dy_Report_2017.xml
2017-04-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,150.0,dy_Report_2017.xml
2017-05-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,317.9,dy_Report_2017.xml
2017-06-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,13.9,dy_Report_2017.xml
2017-07-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,308.6,dy_Report_2017.xml
2017-08-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,452.5,dy_Report_2017.xml
2017-09-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,464.7,dy_Report_2017.xml
2017-10-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,399.1,dy_Report_2017.xml
2017-11-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,206.8,dy_Report_2017.xml
2017-12-01,467620,蘭嶼,LANYU,署屬有人氣象站,Precipitation,239.5,dy_Report_2017.xml
2017-01-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,4.0,dy_Report_2017.xml
2017-02-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,14.0,dy_Report_2017.xml
2017-03-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,57.5,dy_Report_2017.xml
2017-04-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,255.5,dy_Report_2017.xml
2017-05-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,347.5,dy_Report_2017.xml
2017-06-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,1013.0,dy_Report_2017.xml
2017-07-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,424.5,dy_Report_2017.xml
2017-08-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,183.5,dy_Report_2017.xml
2017-09-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,118.0,dy_Report_2017.xml
2017-10-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,85.0,dy_Report_2017.xml
2017-11-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,48.0,dy_Report_2017.xml
2017-12-01,467650,日月潭,SUN MOON LAKE,署屬有人氣象站,Precipitation,17.5,dy_Report_2017.xml
2017-01-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,6.7,dy_Report_2017.xml
2017-02-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,24.4,dy_Report_2017.xml
2017-03-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,42.2,dy_Report_2017.xml
2017-04-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,82.8,dy_Report_2017.xml
2017-05-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,184.5,dy_Report_2017.xml
2017-06-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,170.4,dy_Report_2017.xml
2017-07-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,188.7,dy_Report_2017.xml
2017-08-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,314.5,dy_Report_2017.xml
2017-09-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,162.0,dy_Report_2017.xml
2017-10-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,762.9,dy_Report_2017.xml
2017-11-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,17.2,dy_Report_2017.xml
2017-12-01,467660,臺東,TAITUNG,署屬有人氣象站,Precipitation,15.2,dy_Report_2017.xml
2017-01-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,20.4,dy_Report_2017.xml
2017-02-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,53.7,dy_Report_2017.xml
2017-03-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,155.3,dy_Report_2017.xml
2017-04-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,143.8,dy_Report_2017.xml
2017-05-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,103.6,dy_Report_2017.xml
2017-06-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,388.3,dy_Report_2017.xml
2017-07-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,196.3,dy_Report_2017.xml
2017-08-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,80.1,dy_Report_2017.xml
2017-09-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,53.0,dy_Report_2017.xml
2017-10-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,21.1,dy_Report_2017.xml
2017-11-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,27.5,dy_Report_2017.xml
2017-12-01,467990,馬祖,MATSU,署屬有人氣象站,Precipitation,7.5,dy_Report_2017.xml
2017-01-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-02-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-03-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-04-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-05-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-06-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-07-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-08-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-09-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-10-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-11-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,,dy_Report_2017.xml
2017-12-01,C0C700,中壢,Zhongli,署屬自動氣象站,Precipitation,1.5,dy_Report_2017.xml
2017-01-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,5.0,dy_Report_2017.xml
2017-02-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,8.0,dy_Report_2017.xml
2017-03-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,42.5,dy_Report_2017.xml
2017-04-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,123.5,dy_Report_2017.xml
2017-05-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,110.0,dy_Report_2017.xml
2017-06-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,995.0,dy_Report_2017.xml
2017-07-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,353.5,dy_Report_2017.xml
2017-08-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,71.5,dy_Report_2017.xml
2017-09-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,26.0,dy_Report_2017.xml
2017-10-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,64.0,dy_Report_2017.xml
2017-11-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,28.0,dy_Report_2017.xml
2017-12-01,C0G650,員林,Yuanlin,署屬自動氣象站,Precipitation,10.0,dy_Report_2017.xml
2017-01-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,3.0,dy_Report_2017.xml
2017-02-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,5.5,dy_Report_2017.xml
2017-03-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,37.0,dy_Report_2017.xml
2017-04-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,108.0,dy_Report_2017.xml
2017-05-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,66.5,dy_Report_2017.xml
2017-06-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,947.5,dy_Report_2017.xml
2017-07-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,481.5,dy_Report_2017.xml
2017-08-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,142.0,dy_Report_2017.xml
2017-09-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,84.0,dy_Report_2017.xml
2017-10-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,69.0,dy_Report_2017.xml
2017-11-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,8.0,dy_Report_2017.xml
2017-12-01,C0K400,斗六,Douliu,署屬自動氣象站,Precipitation,5.5,dy_Report_2017.xml
2017-01-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,9.5,dy_Report_2017.xml
2017-02-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,63.0,dy_Report_2017.xml
2017-03-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,102.5,dy_Report_2017.xml
2017-04-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,116.0,dy_Report_2017.xml
2017-05-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,94.5,dy_Report_2017.xml
2017-06-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,694.5,dy_Report_2017.xml
2017-07-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,293.5,dy_Report_2017.xml
2017-08-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,36.5,dy_Report_2017.xml
2017-09-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,81.5,dy_Report_2017.xml
2017-10-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,29.0,dy_Report_2017.xml
2017-11-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,12.5,dy_Report_2017.xml
2017-12-01,C1E770,公館,Gongguan,署屬自動氣象站,Precipitation,9.5,dy_Report_2017.xml
2018-01-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,291.2,dy_Report_2018.xml
2018-02-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,191.8,dy_Report_2018.xml
2018-03-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,34.5,dy_Report_2018.xml
2018-04-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,74.0,dy_Report_2018.xml
2018-05-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,35.0,dy_Report_2018.xml
2018-06-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,46.1,dy_Report_2018.xml
2018-07-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,209.7,dy_Report_2018.xml
2018-08-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,188.4,dy_Report_2018.xml
2018-09-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,158.6,dy_Report_2018.xml
2018-10-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,128.7,dy_Report_2018.xml
2018-11-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,89.8,dy_Report_2018.xml
2018-12-01,466880,板橋,BANQIAO,署屬有人氣象站,Precipitation,69.9,dy_Report_2018.xml
2018-01-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,151.5,dy_Report_2018.xml
2018-02-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,139.5,dy_Report_2018.xml
2018-03-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,28.0,dy_Report_2018.xml
2018-04-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,72.5,dy_Report_2018.xml
2018-05-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,60.5,dy_Report_2018.xml
2018-06-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,42.0,dy_Report_2018.xml
2018-07-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,167.5,dy_Report_2018.xml
2018-08-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,165.0,dy_Report_2018.xml
2018-09-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,391.0,dy_Report_2018.xml
2018-10-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,140.5,dy_Report_2018.xml
2018-11-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,88.0,dy_Report_2018.xml
2018-12-01,466900,淡水,TAMSUI,署屬有人氣象站,Precipitation,265.5,dy_Report_2018.xml
2018-01-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,564.2,dy_Report_2018.xml
2018-02-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,347.7,dy_Report_2018.xml
2018-03-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,104.0,dy_Report_2018.xml
2018-04-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,129.8,dy_Report_2018.xml
2018-05-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,37.0,dy_Report_2018.xml
2018-06-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,152.2,dy_Report_2018.xml
2018-07-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,312.0,dy_Report_2018.xml
2018-08-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,288.2,dy_Report_2018.xml
2018-09-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,1076.5,dy_Report_2018.xml
2018-10-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,465.7,dy_Report_2018.xml
2018-11-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,361.8,dy_Report_2018.xml
2018-12-01,466910,鞍部,ANBU,署屬有人氣象站,Precipitation,620.1,dy_Report_2018.xml
2018-01-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,255.8,dy_Report_2018.xml
2018-02-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,163.6,dy_Report_2018.xml
2018-03-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,37.3,dy_Report_2018.xml
2018-04-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,59.6,dy_Report_2018.xml
2018-05-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,42.0,dy_Report_2018.xml
2018-06-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,119.8,dy_Report_2018.xml
2018-07-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,190.3,dy_Report_2018.xml
2018-08-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,186.8,dy_Report_2018.xml
2018-09-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,321.9,dy_Report_2018.xml
2018-10-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,125.1,dy_Report_2018.xml
2018-11-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,64.4,dy_Report_2018.xml
2018-12-01,466920,臺北,TAIPEI,署屬有人氣象站,Precipitation,54.4,dy_Report_2018.xml
2018-01-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,457.9,dy_Report_2018.xml
2018-02-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,396.5,dy_Report_2018.xml
2018-03-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,62.1,dy_Report_2018.xml
2018-04-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,97.5,dy_Report_2018.xml
2018-05-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,29.1,dy_Report_2018.xml
2018-06-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,151.0,dy_Report_2018.xml
2018-07-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,350.4,dy_Report_2018.xml
2018-08-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,300.9,dy_Report_2018.xml
2018-09-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,885.5,dy_Report_2018.xml
2018-10-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,453.0,dy_Report_2018.xml
2018-11-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,230.1,dy_Report_2018.xml
2018-12-01,466930,竹子湖,ZHUZIHU,署屬有人氣象站,Precipitation,632.1,dy_Report_2018.xml
2018-01-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,541.7,dy_Report_2018.xml
2018-02-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,360.5,dy_Report_2018.xml
2018-03-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,69.4,dy_Report_2018.xml
2018-04-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,108.7,dy_Report_2018.xml
2018-05-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,52.0,dy_Report_2018.xml
2018-06-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,244.5,dy_Report_2018.xml
2018-07-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,135.8,dy_Report_2018.xml
2018-08-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,92.0,dy_Report_2018.xml
2018-09-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,558.4,dy_Report_2018.xml
2018-10-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,403.5,dy_Report_2018.xml
2018-11-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,261.2,dy_Report_2018.xml
2018-12-01,466940,基隆,KEELUNG,署屬有人氣象站,Precipitation,578.0,dy_Report_2018.xml
2018-01-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,210.7,dy_Report_2018.xml
2018-02-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,87.1,dy_Report_2018.xml
2018-03-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,68.8,dy_Report_2018.xml
2018-04-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,89.8,dy_Report_2018.xml
2018-05-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,6.5,dy_Report_2018.xml
2018-06-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,69.3,dy_Report_2018.xml
2018-07-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,204.0,dy_Report_2018.xml
2018-08-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,211.5,dy_Report_2018.xml
2018-09-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,212.8,dy_Report_2018.xml
2018-10-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,59.3,dy_Report_2018.xml
2018-11-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,61.2,dy_Report_2018.xml
2018-12-01,466950,彭佳嶼,PENGJIAYU,署屬有人氣象站,Precipitation,110.4,dy_Report_2018.xml
